date_of_sale,address,postal_code,county,price,vat_exclusive,description_of_property,property_size_description,is_big,log_price,is_full_market_price,year,month,quarter
16/01/2013,"30 Binn Eadair View, Sutton, Dublin",NA,Dublin,1830,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2624510897304293,Yes,16,1,1
02/05/2018,"15 Moore Abbey Court, Monasterevin",NA,Kildare,2088.1057,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.3197524788919406,Yes,2,5,2
23/08/2011,"4 Ashbrook, Ballymoe",NA,Galway,1100,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.041392685158225,Yes,23,8,3
22/06/2016,"CASTLEBANK, ARDNACRUSHA, CO CLARE",NA,Clare,2450,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3891660843645326,Yes,22,6,2
17/09/2010,"45  Ross Avenue, Bundoran",NA,Donegal,1013.2158000000001,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.0057019535220952,Yes,17,9,3
25/07/2014,"123 ORLYNN PARK, LUSK, DUBLIN",NA,Dublin,2550,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.406540180433955,Yes,25,7,3
16/03/2015,"STATION RD, KILDARE, KILDARE",NA,Kildare,1190,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0755469613925306,Yes,16,3,1
24/04/2015,"3 The Stables, Monivea",NA,Galway,1718.06,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.2350383266744442,Yes,24,4,2
17/08/2018,"82 SWEETBRIAR LAWN, TRAMORE, WATERFORD",NA,Waterford,2170,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3364597338485296,Yes,17,8,3
02/11/2016,"TONLEGEE, AUGHAGOWER, WESTPORT",NA,Mayo,130,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.113943352306837,Yes,2,11,4
08/05/2013,"77 Hazelwood, Loughrea",NA,Galway,1225,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0881360887005513,Yes,8,5,2
02/10/2018,"2A ST JARLATH ROAD, CABRA, DUBLIN 7",Dublin 7,Dublin,3650,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.5622928644564746,Yes,2,10,4
27/09/2017,"89 LAKE DR, KILMINCHY, PORTLAOISE",NA,Laois,1013.21,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0056994674621613,Yes,27,9,3
25/04/2016,"1 CEDAR COURT, MOUNT TALLANT AVE, HAROLDS CROSS DUBLIN 6W",NA,Dublin,3950,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.59659709562646,Yes,25,4,2
29/08/2014,"39A THE PK, MILLBROOK TALLAGHT, DUBLIN 24",Dublin 24,Dublin,2365,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3738311450738303,Yes,29,8,3
20/12/2011,"Cloonturk, Kilkelly, Co Mayo",NA,Mayo,412.5,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.6154239528859438,No,20,12,4
20/12/2011,"Coolross, Rathcabbin, Roscrea",NA,Tipperary,290,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.462397997898956,Yes,20,12,4
31/03/2017,"50 RUSSELL AVE, EAST WALL, DUBLIN 3",Dublin 3,Dublin,2500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3979400086720375,Yes,31,3,1
24/08/2018,"APT. 3 ASHWOOD HOUSE, LOVE LANE EAST, LOWER MOUNT STREET",NA,Dublin,2020,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.305351369446624,Yes,24,8,3
15/02/2018,"6 DEVINS DR, CRANMORE, SLIGO",NA,Sligo,500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.6989700043360187,Yes,15,2,1
26/10/2012,"Knockreagh Lower, Broomfield, Castleblayney",NA,Monaghan,400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.6020599913279625,Yes,26,10,4
06/12/2017,"113  ADAMSTOWN WAY, ADAMSTOWN SQUARE, LUCAN",NA,Dublin,2466.96,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,3.3921621077710045,Yes,6,12,4
13/11/2014,"CRONECRIBBON, INCH, GOREY",NA,Wexford,2377.5,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3761205256094518,Yes,13,11,4
04/07/2016,"106 ROCKFIELD AVE, PERRYSTOWN, DUBLIN 12",Dublin 12,Dublin,4525,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.655618583541222,Yes,4,7,3
09/07/2013,"104 The Beech, Grange Hall, Rathfarnham",NA,Dublin,1800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.255272505103306,Yes,9,7,3
19/06/2013,"100  Newmarket Square, Wardshill",Dublin 8,Dublin,1200,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0791812460476247,Yes,19,6,2
26/06/2017,"APT 5, 5 SLANEY HOUSE, MAYOR ST LOWER DUBLIN 1",Dublin 1,Dublin,3440,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.53655844257153,Yes,26,6,2
21/12/2015,"6 THE ELMS, LYNN ROAD, MULLINGAR",NA,Westmeath,446.3636,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.6496887715843362,Yes,21,12,4
10/07/2014,"70 CROZON DOWNS, SLIGO, SLIGO",NA,Sligo,1300,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.113943352306837,No,10,7,3
27/08/2018,"55 SUMMERSEAT COURT, CLONEE, MEATH",NA,Meath,2400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.380211241711606,Yes,27,8,3
28/09/2018,"3 THE ORCHARDS, WOODVILLE, DUNKATTLE",NA,Cork,2270,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3560258571931225,Yes,28,9,3
25/07/2018,"36 Wilkins Court, Limekiln Lane, Dublin 12",Dublin 12,Dublin,4140.969099999999,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.6171019897997554,Yes,25,7,3
14/05/2012,"90 Dun Arus, Bishop O'Donnell Road",NA,Galway,980,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.991226075692495,Yes,14,5,2
06/04/2018,"39 THE WILLOWS, HACKETSTOWN RD, POLLERTON",NA,Carlow,2270,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3560258571931225,Yes,6,4,2
08/04/2015,"7 THE VILLA, FINDLATER ST LAWERENCES, HARBOUR RD",NA,Dublin,3000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4771212547196626,Yes,8,4,2
10/05/2011,"Carhue, Dundrum",NA,Tipperary,800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9030899869919438,Yes,10,5,2
22/10/2013,"51 Milltown Gate, Burgage Mor, Blessington",NA,Wicklow,1806.18,Yes,New Dwelling house /Apartment,lt_38_square_meters,Not Big,3.2567610289848714,Yes,22,10,4
23/06/2010,"Bluebell House, Mullaghmore West  Ballinode",NA,Monaghan,3100,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4913616938342726,No,23,6,2
10/08/2016,"5 LORCAN DRIVE, SANTRY, DUBLIN 9",Dublin 9,Dublin,2650,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.423245873936808,Yes,10,8,3
25/03/2013,"NEAD AN IOLAIR, CAPPAGHGLASS, BALLYDEHOB",NA,Cork,3900,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.591064607026499,Yes,25,3,1
02/06/2011,"Field Cottage, Bennettsbridge",NA,Kilkenny,3000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4771212547196626,Yes,2,6,2
28/09/2015,"18 Irishtown, Clonmel",NA,Tipperary,1200,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0791812460476247,Yes,28,9,3
25/07/2014,"APT 425 CUBE 8, BEACON SOUTH QUARTR, SANDYFORD DUBLIN 18",Dublin 18,Dublin,2950,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.469822015978163,Yes,25,7,3
06/11/2017,"39 WILFORD COURT, CORK ABBEY, BRAY",NA,Dublin,2650,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.423245873936808,Yes,6,11,4
28/06/2013,"32 Thomas Court, Thomas Court",Dublin 8,Dublin,1450,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.161368002234975,Yes,28,6,2
26/11/2014,"34 DUNDRUM GATE, BALLINTEER RD, DUNDRUM DUBLIN 14",Dublin 16,Dublin,2100,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.322219294733919,Yes,26,11,4
12/06/2015,"11 The  Cottages, Boghall Road, Bray",NA,Wicklow,3650,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.5622928644564746,Yes,12,6,2
15/01/2016,"RATHGARRETT, TYRRELLS PASS, CO. WESTMEATH",NA,Westmeath,700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.845098040014257,Yes,15,1,1
14/05/2015,"32 GREENMOUNT AVENUE, GREENMOUNT, CORK",NA,Cork,1280,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1072099696478683,Yes,14,5,2
17/02/2014,"101 BEATTY GROVE, CELBRIDGE, CO KILDARE",NA,Kildare,2950,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.469822015978163,Yes,17,2,1
04/05/2018,"1 MOUNTRIVERS, RYLANE, CORK",NA,Cork,1600,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.204119982655925,Yes,4,5,2
25/06/2014,"Apartment 270 Bushy Park House, Templeogue Road, Terenure",NA,Dublin,2268.69,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3557751567544094,Yes,25,6,2
28/10/2010,"12 Priory Court, Eden Gate, Delgany",NA,Wicklow,1735.65,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2394621526413854,Yes,28,10,4
24/06/2016,"APT 3 FRIAR STREET, NENAGH, CO TIPPERARY",NA,Tipperary,303.34,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.4819296824302115,Yes,24,6,2
04/09/2014,"24 KEEPER ROAD, DRIMNAGH, DUBLIN 12",NA,Dublin,2350,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3710678622717363,Yes,4,9,3
29/01/2013,"Apartment 24, Bastion Quay, Athlone",NA,Westmeath,950,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9777236052888476,Yes,29,1,1
16/08/2010,"Arcot, Newtown Park Avenue, Blackrock",NA,Dublin,8250,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.916453948549925,Yes,16,8,3
29/04/2016,"107 ORIEL COVE, CLOGHERHEAD, LOUTH",NA,Louth,1320,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.12057393120585,Yes,29,4,2
16/08/2017,"E4 SPANISH COVE, KILKEE, CLARE",NA,Clare,680,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.832508912706236,Yes,16,8,3
13/07/2017,"13 RIVERVIEW, BALLYTOOHEY, TARMONBARRY",NA,Roscommon,1475,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1687920203141817,Yes,13,7,3
06/11/2014,"7 THE GREEN, BALLYFOYLE, KILKENNY",NA,Kilkenny,2350,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3710678622717363,Yes,6,11,4
13/06/2017,"3 ST BRENDANS AVE, ARTANE, DUBLIN 5",Dublin 5,Dublin,4060,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6085260335771943,Yes,13,6,2
26/04/2016,"Various Properties  Millhouse, Woodland Grove  New Ross, Wexford",NA,Wexford,4095,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6122539060964374,Yes,26,4,2
24/04/2014,"44 HANOVER DOCK, HANOVER QUAY, DUBLIN 2",Dublin 2,Dublin,4962,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6956567599361905,Yes,24,4,2
20/06/2018,"SRELANE HOUSE, KNOCKANEMORE, OVENS",NA,Cork,9000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.9542425094393248,Yes,20,6,2
11/02/2015,"SHANNAWORTH, BALLYKEERAN, ATHLONE",NA,Westmeath,2660,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.424881636631067,Yes,11,2,1
23/04/2018,"KNOCKDRIN, RHODE, CO. OFFALY",NA,Offaly,1275,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1055101847699738,Yes,23,4,2
07/03/2014,"Apartment 4  Block H, Temple Grove  Carr's Hill, Douglas",NA,Cork,969.193,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,2.986410268783306,Yes,7,3,1
31/08/2016,"GRAGARNAGH, CARPENTERSTOWN RD, CASTLEKNOCK",Dublin 15,Dublin,20000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,4.301029995663981,Yes,31,8,3
05/09/2016,"20 VALENTIA PARADE, PHIBSBOROUGH, DUBLIN 7",Dublin 7,Dublin,2070,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.315970345456918,Yes,5,9,3
03/07/2017,"CREEL COTTAGE, TOOR, WATERVILLE",NA,Kerry,2880,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.459392487759231,Yes,3,7,3
29/03/2010,"9 Glenamuck Cottages, Carrickmines, Dublin",NA,Dublin,1700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.230448921378274,No,29,3,1
07/03/2014,"APT1, RUSSELL COURT, 95 ST STEPHENS GREEN",NA,Dublin,2700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4313637641589874,Yes,7,3,1
14/11/2014,"FERNDALE, MARYBOROUGH HILL, DOUGLAS",NA,Cork,3700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.568201724066995,Yes,14,11,4
18/06/2015,"65 Rossvale, Mountmellick Road, Portlaoise",NA,Laois,866.4191999999999,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.937728067765072,No,18,6,2
22/11/2012,"134 HAZELWOOD, GOREY",NA,Wexford,1270,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.103803720955957,Yes,22,11,4
21/09/2016,"47 BRIGHTON SQ, RATHGAR, DUBLIN 6",Dublin 6,Dublin,10125,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,4.005395031886706,Yes,21,9,3
26/02/2018,"28 CARRAIG AN OIR, TOBARTAISCAIN, ENNIS",NA,Clare,1400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.146128035678238,Yes,26,2,1
02/09/2015,"CARNALURGAN, WESTPORT, MAYO",NA,Mayo,2750,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.439332693830263,Yes,2,9,3
12/03/2013,"Stanhope Place, Athy",NA,Kildare,1400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.146128035678238,Yes,12,3,1
03/06/2016,"80 BELMAYNE PARK SOUTH, CLONGRIFFIN, PARK SOUTH DUBLIN 13",Dublin 13,Dublin,1900,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.278753600952829,Yes,3,6,2
16/12/2015,"APT 5 SPRINGMOUNT, WELLMOUNT ROAD, FINGLAS",Dublin 11,Dublin,1618.75,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.209179781425327,Yes,16,12,4
14/02/2018,"BALLINAMURTINA, ARDMORE, COUNTY WATERFORD",NA,Waterford,4000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6020599913279625,Yes,14,2,1
28/11/2017,"13 THE CRESCENT, MILLERS GLEN, SWORDS",NA,Dublin,3400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.531478917042255,Yes,28,11,4
06/04/2016,"7 Devoy Road, Inchicore, Dublin 8",Dublin 8,Dublin,3450,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.537819095073274,Yes,6,4,2
16/04/2013,"St Marys, Rathvilly",NA,Carlow,1900,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.278753600952829,Yes,16,4,2
06/09/2017,"34 daffodil way, forest hill, kilnagleary",NA,Cork,2409.69,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.3819611753761167,Yes,6,9,3
05/02/2018,"BALLINAMONA, ASKEATON, LIMERICK",NA,Limerick,4350,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6384892569546374,Yes,5,2,1
07/12/2016,"Back Lane, Castle Hill, Carlingford",NA,Louth,5500,Yes,New Dwelling house /Apartment,lt_38_square_meters,Not Big,3.7403626894942437,Yes,7,12,4
19/08/2011,"Inchydoney Island, Inchydoney, Clonakilty",NA,Cork,4750,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6766936096248664,Yes,19,8,3
23/11/2015,"25 Rosedale, Tyrconnell Road, Inchicore",Dublin 8,Dublin,1905,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.279894980011638,Yes,23,11,4
27/06/2014,"7 LAUREL AVE, CHURCHTOWN, DUBLIN 14",Dublin 14,Dublin,4680,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.670245853074124,Yes,27,6,2
20/05/2013,"8 Marian Crescent, Rathfarnham",Dublin 14,Dublin,3610,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.5575072019056577,Yes,20,5,2
11/06/2015,"BALLYELANE BELGROVE COBH, CORK",NA,Cork,1650,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2174839442139063,Yes,11,6,2
01/04/2015,"Apartment B, 116 Grafton Street, Dublin 2",NA,Dublin,5500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.7403626894942437,Yes,1,4,2
15/02/2013,"25 Hazelcroft Park, Finglas South, Dublin 11",NA,Dublin,700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.845098040014257,Yes,15,2,1
01/07/2015,"62 Fan Glas, Kilmeaden",NA,Waterford,1790,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.2528530309798933,Yes,1,7,3
23/03/2015,"64 THE RISE, WOODPARK, BALLINTEER",Dublin 16,Dublin,4300,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6334684555795866,Yes,23,3,1
22/01/2010,"13 beech park, lucan",NA,Dublin,4780,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,3.6794278966121188,Yes,22,1,1
16/09/2014,"207 NORTH CIRCULAR ROAD, DUBLIN 7",Dublin 15,Dublin,2530,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.403120521175818,Yes,16,9,3
14/02/2018,"MULLAGHDUFF, KINCASSLAGH, DONEGAL",NA,Donegal,730,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.863322860120456,Yes,14,2,1
17/05/2018,"APT 15 PORT HOUSE, PORT RD, LETTERKENNY",NA,Donegal,275,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.439332693830263,Yes,17,5,2
31/03/2017,"COOMNAHORNA, CAHERDANIEL, KILLARNEY",NA,Kerry,800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9030899869919438,Yes,31,3,1
27/07/2015,"2 FIRMOUNT, CARRIGAHORIG, NENAGH",NA,Tipperary,1254,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0982975364946976,Yes,27,7,3
27/10/2016,"37 SLIEVE SNEACHT RD, LETTERKENNY, DONEGAL",NA,Donegal,650,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.8129133566428557,Yes,27,10,4
09/03/2015,"14 CASTLEPARK RESIDENCE, CASTLEPARK ROAD, DALKEY",NA,Dublin,3100,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4913616938342726,Yes,9,3,1
15/02/2017,"1 Elder Heath Court, Elder Heath, Kiltipper Road",Dublin 24,Dublin,2775.34,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.4433161950546376,Yes,15,2,1
08/05/2013,"14 Christchurch Mall, Christchurch, Dublin 1",Dublin 1,Dublin,1470,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.167317334748176,Yes,8,5,2
31/07/2015,"16 Rann Mor Meadow, Crievesmith, Letterkenny",NA,Donegal,1239.8678,Yes,New Dwelling house /Apartment,lt_38_square_meters,Not Big,3.093375381298326,Yes,31,7,3
11/03/2014,"BALLYDAVID SOUTH, MONIVEA ROAD, ATHENRY",NA,Galway,300,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.4771212547196626,Yes,11,3,1
23/11/2017,"13 DUNARD, INNISKEEN, CO MONAGHAN",NA,Monaghan,680,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.832508912706236,Yes,23,11,4
05/11/2010,"Beachfront, Ballyheigue",NA,Kerry,672,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.8273692730538253,No,5,11,4
23/12/2015,"261 BRIDGEND, RAMELTON, LETTERKENNY",NA,Donegal,450,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.6532125137753435,Yes,23,12,4
29/05/2017,"61 BAILE AN TOOREEN, KILLORGLIN, KERRY",NA,Kerry,1650,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2174839442139063,Yes,29,5,2
03/06/2015,"31 THE RISE, COLLEGE WOOD PARK, CLANE",NA,Kildare,2450,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3891660843645326,Yes,3,6,2
18/10/2013,"41 college court, kevin street lower",Dublin 8,Dublin,4300,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6334684555795866,Yes,18,10,4
30/11/2017,"30 Finlay Park, Old Carragh Road, Naas",NA,Kildare,3392.07,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,3.530464805937286,Yes,30,11,4
23/01/2015,"67 MAIN ST, MIDLETON, CORK",NA,Cork,650,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.8129133566428557,Yes,23,1,1
06/12/2017,"304 CLONARD ROAD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,3150,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4983105537896004,Yes,6,12,4
27/06/2017,"THOMAS STREET, CASTLEBAR, CO MAYO",NA,Mayo,300,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.4771212547196626,Yes,27,6,2
23/06/2010,"113 Captains Road, Crumlin",Dublin 12,Dublin,1800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.255272505103306,Yes,23,6,2
23/06/2014,"14 The Square, Walshestown Park, Newbridge",NA,Kildare,2500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3979400086720375,Yes,23,6,2
27/07/2017,"APT 15 LAR NA CATHRACH, ABBEY TRINITY, TUAM",NA,Galway,400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.6020599913279625,Yes,27,7,3
12/07/2018,"6 KEYES ROW, ATHLUNKARD ST, LIMERICK",NA,Limerick,800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9030899869919438,Yes,12,7,3
14/07/2015,"13 ATHLUMNEY VILLAS, RANELAGH, DUBLIN",Dublin 6,Dublin,2950,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.469822015978163,Yes,14,7,3
31/01/2014,"Apt 18 Block A Farnham Court, Farnham Road",NA,Cavan,205.0736,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.311909755384047,Yes,31,1,1
01/06/2012,"Apt 75 Alliance Building, The Gasworks Barrow Street, South Lotts Road",NA,Dublin,1622.4057,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2101594634632753,Yes,1,6,2
01/07/2016,"29 Cois Shruthain, Croom, County Limerick",NA,Limerick,414.0969,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,2.6171019793120056,Yes,1,7,3
25/03/2013,"38 Woodcliff Heights, Howth",NA,Dublin,5800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.7634279935629373,Yes,25,3,1
13/09/2018,"15 Taylors Hill Crescent, Balbriggan",NA,Dublin,2951.54,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.4700486732633165,Yes,13,9,3
10/12/2015,"17 THE PARK ATHLUMNEY WOOD, JOHNSTOWN, NAVAN",NA,Meath,1425,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.153814864344529,Yes,10,12,4
11/09/2013,"60 Riverforest, Leixlip",NA,Kildare,1500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1760912590556813,Yes,11,9,3
23/12/2016,"47 Wellington Road, Templeogue, Dublin 6W",NA,Dublin,5750,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.7596678446896306,Yes,23,12,4
30/01/2015,"18 DUN LEINN, OLD MONIVEA ROAD, BALLYBANE",NA,Galway,485,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.6857417386022635,Yes,30,1,1
27/09/2010,"94 Cluain Arra, Newcastle West",NA,Limerick,1467.5,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.166578109919652,Yes,27,9,3
07/07/2017,"AGHADOE ROCKBORO AVE, BOREENMANNA RD, CORK",NA,Cork,3510,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.545307116465824,Yes,7,7,3
08/07/2013,"Ballynakill, Camolin, Enniscorthy",NA,Wexford,400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.6020599913279625,Yes,8,7,3
20/12/2017,"BOHERCROWE, COUNTY TIPPERARY",NA,Tipperary,580,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.7634279935629373,Yes,20,12,4
11/06/2014,"59 BRIDE VALLEY, FAIRHILL, CORK",NA,Cork,510,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.7075701760979363,Yes,11,6,2
15/04/2016,"78 ASHLEY DR, CHERRYMOUNT, WATERFORD",NA,Waterford,1550,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1903316981702914,Yes,15,4,2
24/05/2013,"78 Pinebrook, Trim",NA,Meath,1110,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0453229787866576,Yes,24,5,2
05/11/2013,"Zephyr Lodge, Maree Road, Oranmore",NA,Galway,1510,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1789769472931693,Yes,5,11,4
